,sim time,network-level occupancy,ped_network_level_occupancy,avg link tt,avg delay,stable-def-region
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,247.89473684210526,0.0,0.0
2,15.0,7.177019011527307,0.0,247.89473684210526,0.0,0.4784679341018204
3,30.0,16.360005743584892,0.0,247.89473684210526,0.0,0.7845674918370733
4,45.0,26.12023889022428,0.0,247.89473684210526,0.0,1.103494747674144
5,60.0,36.04939725820954,0.0,247.89473684210526,0.0,1.4284443483924334
6,75.0,46.02851573779626,0.0,247.89473684210526,0.0,1.7564690218845636
7,90.0,56.022519751621154,0.0,247.89473684210526,0.0,2.0861966265884826
8,105.0,66.02098404319885,0.0,247.89473684210526,0.0,2.416939813677736
9,120.0,76.02079098013805,0.0,247.89473684210526,0.0,2.7483289284691694
10,135.0,85.71150753642075,0.0,247.97768193745245,0.08294509534718075,3.0778591033534894
11,150.0,95.3055431426634,0.0,248.10138099538108,0.2066441532758124,3.4054434806358964
12,165.0,104.86572849592405,0.0,247.89586756574263,0.0011307236373800465,3.7314075793412638
13,180.0,114.43406036902617,0.0,248.09801133655128,0.20327449444602072,4.056201727557415
14,195.0,123.48739613017794,0.0,248.9320436992438,1.0373068571385193,4.377454908156475
15,210.0,132.28129022723243,0.0,248.93568177736057,1.0409449352552866,4.6946904634178335
16,225.0,140.9670054939545,0.0,252.46390446738846,4.569167625283154,5.008231123607554
17,240.0,149.58863317497676,0.0,250.29984763601433,2.4051107939090905,5.318502649944485
18,255.0,157.70209713372967,0.0,253.80327600105255,5.908539158947331,5.624089149491788
19,270.0,165.3121075061068,0.0,255.3005323418747,7.405795499769456,5.923906817135233
20,285.0,172.71431120331692,0.0,256.4606458414247,8.565908999319491,6.2181373748415085
21,300.0,180.01529996850348,0.0,255.63803197209205,7.7432951299868025,6.507281505994444
22,315.0,186.87260198534398,0.0,257.8946915879505,9.999954745845242,6.7906573135989765
23,330.0,193.3323168704647,0.0,261.8319867996247,13.937249957519436,7.067846577739824
24,345.0,199.47266404856663,0.0,258.0089370643413,10.114200222236045,7.3387305353701695
25,360.0,205.48886885811788,0.0,259.56555949615586,11.670822654050554,7.6037525098911845
26,375.0,211.16063241903348,0.0,260.8861570989369,12.991420256831656,7.862697429279626
27,390.0,216.32788742405143,0.0,265.34033702187486,17.445600179769592,8.11497288052285
28,405.0,221.37102354091215,0.0,258.97841251068286,11.083675668577541,8.361013449246476
29,420.0,226.3564193817687,0.0,262.7044270888697,14.80969024676446,8.60134968172998
30,435.0,230.99025450225434,0.0,260.3172348832545,12.422498041149368,8.835763496158267
31,450.0,235.43451110456343,0.0,270.5199974438559,22.625260601750607,9.06442584874091
32,465.0,239.92452361188998,0.0,273.84623442199853,25.95149757989328,9.287991732355483
33,480.0,244.36261978129846,0.0,273.48817551790086,25.59343867579563,9.506830781930411
34,495.0,248.47157052903984,0.0,268.6886371989901,20.7939003568848,9.720707769405328
35,510.0,252.49294880021358,0.0,273.7282086858415,25.833471843736216,9.929888813050688
36,525.0,256.22442460320286,0.0,270.56450811068845,22.66977126858318,10.134224227160104
37,540.0,260.0701345677713,0.0,279.5257313346217,31.630994492516372,10.334329358938566
38,555.0,263.832272418569,0.0,285.25558664350734,37.36084980140213,10.530396623865578
39,570.0,267.19625709887265,0.0,276.5836883743529,28.688951532247632,10.72204628656889
40,585.0,270.30933046138614,0.0,284.61298319108283,36.718246348977566,10.909189254368638
41,600.0,273.45677771513795,0.0,278.56577454392755,30.671037701822222,11.09222081920132
42,615.0,276.66123010816335,0.0,306.51345990479194,58.6187230626866,11.271534506713747
43,630.0,279.69278943368334,0.0,305.8211573929113,57.926420550805986,11.44712144613117
44,645.0,282.40765681354605,0.0,272.24325060305426,24.348513760948986,11.618750647870053
45,660.0,284.89749448927205,0.0,310.37677536122413,62.482038519118845,11.786351003584024
46,675.0,287.40083381191204,0.0,305.33953124944884,57.44479440734356,11.950211105447952
47,690.0,289.61317722115473,0.0,303.36250542885045,55.467768586745144,12.11015314985293
48,705.0,291.7168735877012,0.0,299.44775787441404,51.55302103230882,12.266273116292513
49,720.0,293.8666529635477,0.0,333.9611871748701,86.06645033276476,12.418873888819126
50,735.0,296.09540306049405,0.0,300.6432150202173,52.74847817811203,12.568278371442537
51,750.0,298.0756540525854,0.0,277.7152465272859,29.820509685180625,12.714347009417132
52,765.0,300.10996493732426,0.0,337.49132629579793,89.59658945369272,12.857346695425065
53,780.0,301.7395955823524,0.0,295.6040853876615,47.70934854555622,12.996935663567342
54,795.0,303.5410842236051,0.0,286.51861072922145,38.62387388711627,13.13352314692595
55,810.0,305.53223271000405,0.0,288.6848565369019,40.7901196947967,13.267510042612512
56,825.0,307.32359610130175,0.0,289.6441726576406,41.749435815535456,13.398796037112044
57,840.0,309.2130886677729,0.0,286.2094126471275,38.314675805022326,13.527642642006203
58,855.0,311.0118097957163,0.0,335.9337628517883,88.03902600968294,13.654072080796405
59,870.0,312.5513269609091,0.0,294.2175570667264,46.32282022462111,13.777911443726248
60,885.0,313.6968796287696,0.0,309.3799789157333,61.48524207362797,13.898847271944186
61,900.0,315.1540271429294,0.0,297.6548486523493,49.7601118102441,14.017370958681704
62,915.0,316.63055018129774,0.0,311.66594541886434,63.77120857675905,14.13362230928397
63,930.0,317.80417756160824,0.0,374.87513023575053,126.98039339364516,14.247385581243485
64,945.0,318.94196947499404,0.0,319.2176187658696,71.32288192376429,14.358741333366597
65,960.0,320.2568424629214,0.0,341.1862348211942,93.29149797908883,14.467986877598287
