,sim time,network-level occupancy,ped_network_level_occupancy,avg link tt,avg delay,stable-def-region
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,247.89473684210526,0.0,0.0
2,15.0,33.699280766220475,0.0,247.89473684210526,0.0,2.246618717748032
3,30.0,76.81746781004038,0.0,247.89473684210526,0.0,3.683891619208695
4,45.0,122.64608225624593,0.0,247.89473684210526,0.0,5.181396240722373
5,60.0,169.26787538199622,0.0,247.89473684210526,0.0,6.707178436908383
6,75.0,216.12425334377173,0.0,247.89473684210526,0.0,8.247399460776997
7,90.0,263.0505254770468,0.0,247.89473684210526,0.0,9.79561650039246
8,105.0,309.9977405884644,0.0,247.89473684210526,0.0,11.34860214879796
9,120.0,356.9512600141015,0.0,247.89473684210526,0.0,12.904620713649061
10,135.0,402.45346330094156,0.0,247.97768193745245,0.08294509534718056,14.451910732880215
11,150.0,447.5017067369144,0.0,248.10138099538108,0.20664415327581204,15.990064371171623
12,165.0,492.39100825321054,0.0,247.89586756574263,0.0011307236373791117,17.520610084417903
13,180.0,537.3185612857651,0.0,248.09801133655128,0.20327449444602053,19.045662362303997
14,195.0,579.8279796384124,0.0,248.9320436992438,1.0373068571385198,20.55408823001606
15,210.0,621.119204550743,0.0,248.93568177736057,1.040944935255287,22.04364956858988
16,225.0,661.9024819753387,0.0,252.46390446738846,4.569167625283152,23.515861739463173
17,240.0,702.3848398202794,0.0,250.29984763601433,2.4051107939090888,24.972723879997886
18,255.0,740.48114407884,0.0,253.80327600105255,5.908539158947327,26.407587746189538
19,270.0,776.6508187537352,0.0,255.54775791580275,7.653021073697501,27.81698405197062
20,285.0,811.7511759331301,0.0,256.8009065809549,8.906169738849702,29.20118199987789
21,300.0,845.6594387447941,0.0,257.1134498436949,9.218713001589686,30.559987695699977
22,315.0,877.3014961378041,0.0,258.3494061130638,10.454669270958592,31.88983430110412
23,330.0,907.4771020008071,0.0,262.90475076549023,15.010013923384939,33.19022699045032
24,345.0,938.4321483559355,0.0,259.63625010846476,11.741513266359526,34.467266826679825
25,360.0,966.0091891431098,0.0,260.8428769051176,12.948140063012357,35.71448956763236
26,375.0,992.0396450954736,0.0,264.0381422925472,16.143405450441985,36.931349038514995
27,390.0,1015.668196077444,0.0,266.5066077700324,18.611870927927143,38.11518996287325
28,405.0,1040.7383601599224,0.0,265.3055053355149,17.41076849340966,39.273240606618494
29,420.0,1063.418713848143,0.0,273.6091043008773,25.71436745877198,40.40257418935389
30,435.0,1085.468115155929,0.0,268.1145966897728,20.219859847667585,41.504710976286354
31,450.0,1107.3527540452776,0.0,295.3532471603908,47.45851031828558,42.582004508288534
32,465.0,1128.8389551551957,0.0,282.63497184940155,34.74023500729632,43.6360021158818
33,480.0,1151.5233344963092,0.0,280.4832439238174,32.58850708171211,44.6713839966278
34,495.0,1171.3500087178543,0.0,294.0042593975534,46.10952255544816,45.68406934767515
35,510.0,1187.7333407743763,0.0,291.789784469779,43.89504762767371,46.66930915269329
36,525.0,1204.579921234517,0.0,281.8804773262256,33.985740484120285,47.63033826496779
37,540.0,1221.9394125546958,0.0,316.6838985804215,68.78916173831631,48.57012407715331
38,555.0,1238.3193428240031,0.0,305.66215842786204,57.767421585756736,49.48862404412035
39,570.0,1252.464450320465,0.0,295.31551016584274,47.420773323737656,50.38359788562677
40,585.0,1267.211665936407,0.0,301.7410923801129,53.846355538007664,51.25788454827977
41,600.0,1282.547923613408,0.0,322.1241490225947,74.22941218048948,52.11401730726179
42,615.0,1296.2554647421177,0.0,333.21224027788105,85.31750343577572,52.95067617739706
43,630.0,1308.3445949218287,0.0,308.2020369217681,60.307300079662774,53.76668324447781
44,645.0,1322.7068314889373,0.0,312.40739847696517,64.51266163485994,54.56700352792242
45,660.0,1333.16243637808,0.0,305.5769450264189,57.682208184313716,55.3467874422546
46,675.0,1345.9719214393888,0.0,324.5994007751456,76.70466393304041,56.11089130863323
47,690.0,1355.3754494463292,0.0,328.6621898189685,80.76745297686311,56.85540156923733
48,705.0,1367.3521508797412,0.0,338.2958759592604,90.40113911715514,57.585218771139715
49,720.0,1374.8517071502235,0.0,460.9366146979488,213.0418778558437,58.295042973338504
50,735.0,1384.8307511695757,0.0,339.9675199632178,92.0727831211125,58.98947168975959
51,750.0,1393.7572787630445,0.0,319.49556242239896,71.60082558029382,59.66802529431512
52,765.0,1404.6277508514324,0.0,375.0815474441741,127.18681060206886,60.334178721029765
53,780.0,1415.2518835929957,0.0,395.4614912639753,147.56675442187,60.98833154510355
54,795.0,1424.248032657774,0.0,329.94624581357147,82.05150897146633,61.62911526772143
55,810.0,1427.4655666806052,0.0,384.0388746644824,136.14413782237725,62.25013852409771
56,825.0,1436.2477916502373,0.0,346.70383200113423,98.80909515902901,62.85922423778107
57,840.0,1446.8136165936853,0.0,441.3064037912156,193.41166694911038,63.45913525328937
58,855.0,1456.1812963691762,0.0,342.11168361523295,94.21694677312773,64.04895311009619
59,870.0,1467.5881580829277,0.0,422.2930928432047,174.39835600109947,64.63154375541974
60,885.0,1476.6178881832516,0.0,378.4708142966102,130.57607745450483,65.20458865016772
61,900.0,1483.8622199856532,0.0,414.1631995175904,166.26846267548518,65.76658130598231
62,915.0,1489.9090115333006,0.0,394.6131916419001,146.7184547997948,66.31675648843431
63,930.0,1497.4433982577948,0.0,491.6343225972056,243.73958575510025,66.85728557545718
64,945.0,1504.0551479402761,0.0,353.74289287529444,105.84815603318914,67.38765156943435
65,960.0,1509.106893373604,0.0,450.30129817131876,202.40656132921347,67.90670586092611
